0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.3961690068244934,0.45508521795272827,0.4224782884120941,0.39523714780807495,0.4604990482330322,0.35787051916122437,0.47693508863449097,0.33007028698921204,0.49159830808639526,0.2977856397628784,0.5718589425086975,0.38800108432769775,0.58275306224823,0.3351244032382965,0.5904242992401123,0.2964032292366028,0.5944209694862366,0.2645403742790222,0.5681828260421753,0.39868420362472534,0.5781440734863281,0.3376951813697815,0.5615650415420532,0.29548972845077515,0.5506083965301514,0.26063039898872375,0.5539674162864685,0.40586650371551514,0.5537398457527161,0.3419479727745056,0.5260758399963379,0.30322152376174927,0.5103791952133179,0.27249962091445923,0.5280210971832275,0.4074712097644806,0.5136838555335999,0.35573720932006836,0.49318116903305054,0.32180631160736084,0.48323866724967957,0.2948775291442871
0.3965006640281416,0.4448829505251068,0.432465206444316,0.3875718934306436,0.4909954942602423,0.35317209995641485,0.5165094785154859,0.3200616753337771,0.5367411415073997,0.29163898740719374,0.5969674390488053,0.3817771355304927,0.6167100571060025,0.34021078952594624,0.6417594369008125,0.29229444313220787,0.6476363937081715,0.25964186949156925,0.6005173617871485,0.3876328487031883,0.6340392056102554,0.3381381917187169,0.628226618977306,0.29589121466267715,0.6388119786122494,0.25096572010907153,0.5850344991509667,0.3949476409898997,0.5940450985155169,0.3383683981581172,0.5816935407025075,0.29459920370717113,0.5580804337796041,0.26575699465060826,0.5491014459290806,0.40400300713940435,0.5572292150911378,0.35760103243079194,0.5375184714054857,0.3067070908330532,0.5251403440061994,0.2976827394760155
0.37371205711574423,0.4683266629526579,0.3799743760095271,0.39681851195167256,0.40251450284552803,0.3677702586400424,0.40436596273284614,0.3351545838300283,0.4082489197448479,0.2981779621238676,0.5227442815799044,0.3592874422402377,0.5160515835452874,0.31599808769485965,0.5153929583222133,0.28565417195111786,0.5004262016680425,0.23806229878588236,0.52800175108638,0.3786842233269825,0.5302116243260423,0.31674827294736296,0.5034467826940601,0.268796254936418,0.4840811711925944,0.23478651479395118,0.5229127856733191,0.3937624976562676,0.5048824275029722,0.32638192194093835,0.46836849653448737,0.28729091504040843,0.42100107520103275,0.2568620120490556,0.49402736393329566,0.39326276131413496,0.45978602081085534,0.34225382305576085,0.42716819786673427,0.3147972415836069,0.4095306481808961,0.2909643063240366
0.630852798743368,0.4558940429318342,0.5979210743866781,0.39308945062132694,0.5511458993643413,0.34798810524388735,0.5214194018606508,0.3218976154846534,0.503857841160229,0.28210458024925805,0.4294840540423543,0.38458196853096743,0.440351761090965,0.3124504611136532,0.4337556103221222,0.27750979926342545,0.4353840413700343,0.22867661741714157,0.43809435521988077,0.3855682591781799,0.4368020602323659,0.3139116528513143,0.4389069477116967,0.2625810798248937,0.43846349080240604,0.23553487483696472,0.4577679528247316,0.3929872052849385,0.4608034592160489,0.32537244717081304,0.5083759948707923,0.2887755719051802,0.5358173430997648,0.25086119511075644,0.49124784386910064,0.3915652214320863,0.5117400548384858,0.33879004943250296,0.5341355809679144,0.2971663412913682,0.563140913607272,0.2848119677402274
0.6237650215186981,0.45040374318396525,0.5700347773226092,0.38886078156854115,0.5320088598830395,0.3588270923524745,0.5024318060203531,0.3271075831700878,0.48406141410615156,0.2971342046750278,0.41966962893898807,0.3868483764617523,0.41221178350544574,0.32316737853357924,0.41865299704143416,0.29861156165205544,0.4087629649496786,0.26047168476696053,0.4258412544497185,0.3948761652040468,0.4166988449871796,0.3373108899557492,0.4106633040906241,0.285453761882353,0.4119934322076426,0.24722480837349142,0.45007649226295543,0.3931257219750541,0.44692987621473346,0.33693303508576805,0.47919638152537214,0.3018428973049877,0.4917183545262646,0.2708201544504576,0.4828213757060339,0.3948182637588305,0.48887710288542546,0.3554910485962234,0.521477214894914,0.3196044702342228,0.5267039051607846,0.28623199885328704
0.6002205014228821,0.46421685814857483,0.534175455570221,0.4280465245246887,0.4722091257572174,0.41507866978645325,0.4327501952648163,0.40169596672058105,0.39390477538108826,0.37665289640426636,0.42596691846847534,0.4691201448440552,0.36894088983535767,0.4499398171901703,0.34317654371261597,0.4320546090602875,0.3339107036590576,0.4102259874343872,0.4587431252002716,0.4854191243648529,0.3880206048488617,0.47510403394699097,0.36011624336242676,0.45136529207229614,0.343504935503006,0.4244897961616516,0.4973292648792267,0.49680790305137634,0.4377182722091675,0.49529069662094116,0.40646395087242126,0.475736141204834,0.3834705352783203,0.4558600187301636,0.5341588854789734,0.5009276270866394,0.5172876715660095,0.5181534886360168,0.4992523491382599,0.5291021466255188,0.4775570034980774,0.5374408960342407
0.41525631257026946,0.44818887889270936,0.5025559553872294,0.4215166175868778,0.581952313865737,0.4151815693833726,0.6206507066624616,0.4013633223180861,0.6708183438749318,0.38796664662657976,0.5965129229934766,0.47387817971829593,0.6723180341223647,0.45324393979718286,0.6932302049642005,0.41494765034687203,0.6998970935296983,0.3869252033072702,0.5621040042917654,0.4828536328935752,0.6358501714299364,0.49259503138543714,0.6732422029257825,0.45141687456995183,0.7008669241788791,0.42041647921510594,0.5227143699881862,0.4951734846895154,0.5639247289261072,0.5160384387363002,0.6113686446569131,0.4861171449414434,0.6416328192547546,0.4764181873160253,0.47246848967771093,0.48802849412817595,0.4848980559540655,0.5148023840718171,0.4875798192203147,0.5311938463170709,0.5245511577224647,0.5434150110484806
0.41257014859924057,0.4585961399024651,0.4714683812549472,0.4454997058089311,0.5423235497453592,0.44981469038679334,0.5801104095197147,0.4150833858250017,0.622301303068259,0.39018732329875033,0.5568317901861461,0.47246285514062214,0.5956673844703566,0.4787467623048116,0.6441075688566787,0.4726122669099712,0.6795617503785161,0.4597899350448347,0.5331787638906635,0.4886909232866992,0.5945880913112683,0.4945567434672977,0.6410733206624977,0.48540652170276566,0.6580103692246569,0.4665264629531319,0.4978515323441561,0.5053832016833524,0.5483327917328785,0.5078992906074572,0.585363776143905,0.4946577728630353,0.610971328741104,0.4764526790125614,0.4622798201381971,0.4994318175868925,0.4815569482226856,0.5045236392069218,0.5145901107639201,0.5206310294939708,0.5258536046080045,0.5177907920952721
0.5910108138130208,0.46244274847322386,0.5345929243786632,0.42011417727541067,0.47269286160245677,0.4191582964098867,0.43669008230165657,0.3880900467257285,0.40120081708298216,0.37153420783398244,0.43125555072299154,0.47260507169628985,0.3790508835692495,0.4537821452146803,0.3435023984464284,0.434146525948813,0.3298166420128793,0.4212078429605629,0.4681000170197348,0.4814482029696567,0.3984742062167083,0.4939636350428329,0.365225337502898,0.4604394831675686,0.3479945701892059,0.42102201158866615,0.49681037919527526,0.4970562847349619,0.4416926663307462,0.49687829466001177,0.4160849913457873,0.4783712444784777,0.3868152487809902,0.46356143751621603,0.5376508473953461,0.5034578452388485,0.5075953970746735,0.520206807156036,0.49248622959473454,0.521809574239989,0.4777904253202225,0.5371961894981169
0.5953190013685471,0.4514404146432428,0.5329741102248299,0.41568642232018316,0.45787010935813277,0.40956248566364073,0.41062724240254483,0.39852449579153526,0.37041097362517217,0.37809474995941944,0.42848463926331665,0.4778508057332995,0.37739805655234365,0.46551843746703897,0.3347906382553721,0.45144359037020293,0.29409940841755655,0.44403635811238856,0.4579867470256737,0.48715071512617897,0.39937929562072233,0.4785951502772578,0.35801558519915766,0.4647475444727976,0.3346207563626569,0.4338929779415433,0.4866340765236899,0.5002026491770324,0.4469844079680245,0.513153136417076,0.41459961298297704,0.48754702215452705,0.37982029107782944,0.45823905942805165,0.5254506691808974,0.49881635321568335,0.5111047194453732,0.5271248454415618,0.49966289231510486,0.531832858839884,0.4743797117362775,0.5370924084661031
